id,Internal Reference,Supplier / Supplier,Name,Brand,Model,description,Category,Unit of Measure,Can be Sold,Can be Purchased,Product Type,Procurement Method,Supply Method,Supplier / Supplier Pricelist / Unit Price,Supplier / Supplier Pricelist / Quantity,Supplier / Delivery Lead Time,seller_ids/min_qty
Product_00715,03B3010W,M&C TechGroup Germany GmbH,3M4/6-W,M&C,,"Heated sample line type 3M4/6-W. Inner tube: DN4/6 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,161,1,30,1
Product_00716,03B3020W,M&C TechGroup Germany GmbH,3H4/6-W,M&C,,"Heated sample line type 3H4/6-W. Inner tube: DN4/6 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 250°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,206,1,30,1
Product_00717,03B3030W,M&C TechGroup Germany GmbH,3N6/8-W,M&C,,"Heated sample line type 3N6/8-W. Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 100°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,146,1,30,1
Product_00718,03B3040W,M&C TechGroup Germany GmbH,3M6/8-W,M&C,,"Heated sample line type 3M6/8-W. Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,175,1,30,1
Product_00719,03B3050W,M&C TechGroup Germany GmbH,3H6/8-W,M&C,,"Heated sample line type 3H6/8-W. Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 250°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,218,1,30,1
Product_00720,03B3065W,M&C TechGroup Germany GmbH,3M8/10-W,M&C,,"Heated sample line type 3M8/10-W. Inner tube: DN8/10 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,192,1,30,1
Product_00721,03B3070W,M&C TechGroup Germany GmbH,3M10/12-W,M&C,,"Heated sample line type 3M10/12-W. Inner tube: DN10/12 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,213,1,30,1
Product_00722,03B3510W,M&C TechGroup Germany GmbH,3M4/6Ex-W,M&C,,"Heated sample line type 3M4/6Ex-W. Explosion-proofed version for Ex-Zone 1/21 with protection class according to ATEX: II 2 GD EEx e i II T3. Inner tube: DN4/6 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,369,1,30,1
Product_00723,03B3540W,M&C TechGroup Germany GmbH,3M6/8Ex-W,M&C,,"Heated sample line type 3M6/8Ex-W. Explosion-proofed version for Ex-Zone 1/21 with protection class according to ATEX: II 2 GD EEx e i II T3. inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,382,1,30,1
Product_00724,03B3570W,M&C TechGroup Germany GmbH,3M8/10Ex-W,M&C,,"Heated sample line type 3M8/10Ex-W. Explosion-proofed version for Ex-Zone 1/21 with protection class according to ATEX: II 2 GD EEx e i II T3. Inner tube: DN8/10PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,390,1,30,1
Product_00725,03B4000W,M&C TechGroup Germany GmbH,4N4/6-W,M&C,,"Heated sample line type 4N4/6-W. Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 100°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,160,1,30,1
Product_00726,03B4010W,M&C TechGroup Germany GmbH,4M4/6-W,M&C,,"Heated sample line type 4M4/6-W. Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,189,1,30,1
Product_00727,03B4020W,M&C TechGroup Germany GmbH,4H4/6-W,M&C,,"Heated sample line type 4H4/6-W. Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 250°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,233,1,30,1
Product_00728,03B4030W,M&C TechGroup Germany GmbH,4N6/8-W,M&C,,"Heated sample line type 4N6/8-W. Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 100°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,185,1,30,1
Product_00729,03B4040W,M&C TechGroup Germany GmbH,4M6/8-W,M&C,,"Heated sample line type 4M6/8-W. Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,217,1,30,1
Product_00730,03B4050W,M&C TechGroup Germany GmbH,4H6/8-W,M&C,,"Heated sample line type 4H6/8-W. Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 250°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,260,1,30,1
Product_00731,03B4060W,M&C TechGroup Germany GmbH,4M8/10-W,M&C,,"Heated sample line type 4M8/10-W. Inner tube: DN8/10 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,249,1,30,1
Product_00732,03B4510W,M&C TechGroup Germany GmbH,4M4/6Ex-W,M&C,,"Heated sample line type 4M4/6-W. Explosion-proofed version for Ex-Zone 1/21 with protection class according to ATEX: II 2 GD EEx e i II T3. Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,395,1,30,1
Product_00733,03B4540W,M&C TechGroup Germany GmbH,4M6/8Ex-W,M&C,,"Heated sample line type 4M6/8Ex-W. Explosion-proofed version for Ex-Zone 1/21 with protection class according to ATEX: II 2 GD EEx e i II T3. Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,415,1,30,1
Product_00734,03B4570W,M&C TechGroup Germany GmbH,4M8/10Ex-W,M&C,,"Heated sample line type 4M8/10Ex-W. Explosion-proofed version for Ex-Zone 1/21 with protection class according to ATEX: II 2 GD EEx e i II T3. Inner tube: DN8/10PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,443,1,30,1
Product_00735,03B5000W,M&C TechGroup Germany GmbH,5N4/6-W,M&C,,"Heated sample line type 5N4/6-W. Inner tube: DN4/6 SS316 non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 100°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,143,1,30,1
Product_00736,03B5010W,M&C TechGroup Germany GmbH,5M4/6-W,M&C,,"Heated sample line type 5M4/6-W. Inner tube: DN4/6 SS316 non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,171,1,30,1
Product_00737,03B5020W,M&C TechGroup Germany GmbH,5H4/6-W,M&C,,"Heated sample line type 5H4/6-W. Inner tube: DN4/6 SS316 non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 250°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,210,1,30,1
Product_00738,03B5030W,M&C TechGroup Germany GmbH,5N6/8-W,M&C,,"Heated sample line type 5N6/8-W. Inner tube: DN6/8 SS316 non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 100°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,159,1,30,1
Product_00739,03B5040W,M&C TechGroup Germany GmbH,5M6/8-W,M&C,,"Heated sample line type 5M6/8-W. Inner tube: DN6/8 SS316 non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,185,1,30,1
Product_00740,03B5050W,M&C TechGroup Germany GmbH,5H6/8-W,M&C,,"Heated sample line type 5H6/8-W. Inner tube: DN6/8 SS316 non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 250°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,221,1,30,1
Product_00741,03B5510W,M&C TechGroup Germany GmbH,5M4/6Ex-W,M&C,,"Heated sample line type 5M4/6-W. Explosion-proofed version for Ex-Zone 1/21 with protection class according to ATEX: II 2 GD EEx e i II T3. Inner tube: DN4/6 SS316 non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,421,1,30,1
Product_00742,03B5540W,M&C TechGroup Germany GmbH,5M6/8Ex-W,M&C,,"Heated sample line type 5M6/8-W. Explosion-proofed version for Ex-Zone 1/21 with protection class according to ATEX: II 2 GD EEx e i II T3. Inner tube: DN6/8 SS316 non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Max. temperature: 200°C. Price per meter.",Heated line,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,434,1,30,1
Product_00743,03B7000,M&C TechGroup Germany GmbH,Temp-Regler TR-N   100°C,M&C,,Temperature controller type TR-N for PT100-sensor in a wall-mounting enclosure. Control range: 0-100°C. contact rating: 10A/250V. Power: 230V/50Hz.,Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,452,1,30,1
Product_00744,03B7010,M&C TechGroup Germany GmbH,Temp-Regler TR-M   200°C,M&C,,Temperature controller type TR-M for PT100-sensor in a wall-mounting enclosure. Control range: 0-200°C. contact rating: 10A/250V. Power: 230V/50Hz.,Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,452,1,30,1
,03B7010A,M&C TechGroup Germany GmbH,Temp-Regler TR-M/115V  200°C,M&C,,Temperature controller type TR-M for PT100-sensor in a wall-mounting enclosure.  Control \lang2057 range : 0-200°C. \lang2057 Contact  \lang2057 rating : 10A/250V. Power: 115VAC.,Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,448,1,30,1
Product_00745,03B7011,M&C TechGroup Germany GmbH,Temp-Regler TR-M/SSR     200°C,M&C,,Temperature controller type TR-M/SSR for PT100-sensor in a wall-mounting enclosure. Control range: 0-200°C. contact rating: 10A/250V. with SSR Relais Power: 230V/50Hz.,Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,512,1,30,1
Product_00746,03B7020,M&C TechGroup Germany GmbH,Temp-Regler TR-H   250°C,M&C,,Temperature controller type TR-H for PT100-sensor in a wall-mounting enclosure. Control range: 0-250°C. contact rating: 10A/250V. Power: 230V/50Hz.,Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,452,1,30,1
Product_00747,03B7030,M&C TechGroup Germany GmbH,Temp-Regler TR-N/20 100°C,M&C,,Temperature controller type TR-N/20 for PT100-sensor in a wall-mounting enclosure. Control range: 0-100°C. contact rating: 20A/250V. Power: 230V/50Hz.,Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,558,1,30,1
Product_00748,03B7040,M&C TechGroup Germany GmbH,Temp-Regler TR-M/20  200°C,M&C,,Temperature controller type TR-M/20 for PT100-sensor in a wall-mounting enclosure. Control range: 0-200°C. contact rating: 20A/250V. Power: 230V/50Hz.,Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,503,1,30,1
Product_00749,03B7050,M&C TechGroup Germany GmbH,Temp-Regler TR-H/20  250°C,M&C,,Temperature controller type TR-H/20 for PT100-sensor in a wall-mounting enclosure. Control range: 0-250°C. contact rating: 20A/250V. Power: 230V/50Hz.,Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,503,1,30,1
Product_00750,03B8000,M&C TechGroup Germany GmbH,Temp-Regler/Beg. 1/1 GD EEx,M&C,,"Temperature-controller and temperature-limiter with external control panel Explosion-proofed version for Ex-Zone 1 and 21 protection class according to ATEX: for controller and limiter II 2 GD E Ex em  IIC T4 IP65 T100, for controller unit II 2 GD E Ex ib IIC T4 IP65 T100, For heated Ex-sample line with 2x PT100-sensor. PT100 input intrinsically safe. Reset for limiter with the external control unit Measure- and control range: -40 up to 300°C capacity: 16A, Power: 230V/50Hz. Ambient temperature: -32 up to 65°C",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,3492,1,30,1
Product_00751,03E1000,M&C TechGroup Germany GmbH,LA1    (mit 4m Anschlusskabel),M&C,,"Liquid sensor type LA1, for conductive media. Diameter: 12mm, With 4m connecting cable. Material: platinum, glass",Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,164,1,30,1
Product_00752,03E1001,M&C TechGroup Germany GmbH,LA1S   (mit 4m Anschlusskabel),M&C,,"Liquid sensor type LA1S, for conductive media. Diameter: 12mm, With 4m connecting cable. Material: platinum, glass",Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,164,1,30,1
,03E1100,M&C TechGroup Germany GmbH,LA1-H,M&C,,"Liquid sensor type LA1-H for temperatures up to 180°C and conductive media, 12mm Ý with 4m connecting cable. material: platinum, glass.",Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,174,1,30,1
Product_00753,03E1111,M&C TechGroup Germany GmbH,LA25S,M&C,,"Liquid sensor type LA25S, max. pressure: 25bar, connection: 1/4""NPTo. Material: SS316, PVDF, with 4m connecting cable.",Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,335,1,30,1
Product_00754,03E1120,M&C TechGroup Germany GmbH,Durchflußkammer LS25  SS,M&C,,"Compact flow chamber type LS25, Special swagelok tee 8mm for high pressure.",Fitting,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,170,1,30,1
,03E1300,M&C TechGroup Germany GmbH,LA3,M&C,,"Liquid sensor type LA3, for conductive medias, for mounting into FPF+ Material: 1.4571, PTFE",Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,153,1,30,1
Product_00755,03E1400,M&C TechGroup Germany GmbH,LA5,M&C,,Float switch type LA5. material: PVC.,Electronic & Electric Shop,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,89.8,1,30,1
Product_00756,03E2001,M&C TechGroup Germany GmbH,LA1.1 Auswertelekt 06 115/230V,M&C,,"Electronic controller type LA1.1 06 for sensor LA1s/ LA25s, Wall mounting rack with fault and operation indication and 2 output contacts. Power: 115/230V 50/60Hz reversible.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,198,1,30,1
Product_00757,03E2001b,M&C TechGroup Germany GmbH,LA1.1 Auswertelektr.06  24V AC,M&C,,"Electronic controller type LA1.1, for sensor LA1s/ LA25s, Wall mounting rack with fault and operation indication and 2 output contacts. Power: 24V AC.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,198,1,30,1
Product_00758,03E2001d,M&C TechGroup Germany GmbH,LA1.1 Auswertelektr.06  24V DC,M&C,,"Electronic controller type LA1.1, for sensor LA1s/ LA25s,. Wall mounting rack with fault and operation indication and 2 output contacts. Power: 24VDC.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,198,1,30,1
Product_00759,03E2006,M&C TechGroup Germany GmbH,LA1.4 Auswertelektr.  230V,M&C,,"Electronic controller type LA1.4, for sensor LA1s/ LA25s. Rail mounting version with fault and operation indication and 2 output contacts. Power: 230V 50/60Hz",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,198,1,30,1
Product_00760,03E2006a,M&C TechGroup Germany GmbH,LA1.4 Auswertelektr.  115V,M&C,,"Electronic controller type LA1.4, for sensor LA1s/ LA25s. Rail mounting version with fault and operation indication and 2 output contacts. Power: 115V 50/60Hz",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,198,1,30,1
Product_00761,03E2006d,M&C TechGroup Germany GmbH,LA1.4 Auswertelektr. 24V AC/DC,M&C,,"Electronic controller type LA1.4, for sensor LA1s/ LA25s.. Rail mounting version with fault and operation indication and 2 output contacts. Power: 24V AC/DC",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,198,1,30,1
Product_00762,03E2009,M&C TechGroup Germany GmbH,LA Auswertelektr. ER142Ex,M&C,,"Electronic controller type ER142Ex, for sensor LA1/LA1-H/LA25. Mounting enclosure with 1 output contact, for intrinsically safe. Ex-class: EX II (1)  G [Ex ia] IIC. Power: 230V/50Hz.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,356,1,30,1
Product_00763,03E2030,M&C TechGroup Germany GmbH,LA Auswertelektr. ER143Ex,M&C,,"Electronic controller type ER143Ex, for sensor LA1 / LA1-H. Mounting enclosure with 2 output contacts, for intrinsically safe. Ex-class: EX II (1)  G [Ex ia] IIC. Power: 230V/50Hz.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,505,1,30,1
Product_00764,03E3000,M&C TechGroup Germany GmbH,Durchflußkammer LS/LA1S+1.1 PV,M&C,,"Compact flow chamber with liquid alarm sensor type LS/LA1S+1.1 for conductive media material: PVDF, glass, platinum sensor with 1,5m of connecting cable. Incl. electronic controller type LA1.1 in wall mounting housing IP54. Power: 230V/50Hz, or 115V/60Hz on request.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,493,1,30,1
Product_00765,03E3001,M&C TechGroup Germany GmbH,Durchflußkammer LS/LA1S  PV,M&C,,"Compact flow chamber with liquid alarm sensor type LS/LA1S for conductive media. Material: PVDF, glass, platinum. Sensor with 4m connection cable, without controller.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,295,1,30,1
,03E3010,M&C TechGroup Germany GmbH,Durchflußkammer LS/LA2  PV,M&C,,"Compact flow chamber with liquid alarm sensor type LS/LA2 (Tee TV DN4/6-D8-DN4/6) for conductive media, material: PVDF, SS, PTFE with 300 mm of connecting cable. Without electronic controller.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,211,1,30,1
Product_00766,03E3100,M&C TechGroup Germany GmbH,Durchflußkammer LS/LA  PV,M&C,,"Compact flow chamber type LS/LA Material: PVDF, connections: G1/4"".",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,139,1,30,1
Product_00767,03E3105,M&C TechGroup Germany GmbH,Durchflußkammer LS/KS   PV,M&C,,"Compact flow chamber type LS/KS. Material PVDF, connections G 1/4""f ISO.",Indicator & Controller,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,370,1,30,1
Product_00768,03E4100,M&C TechGroup Germany GmbH,KS2    Flüssigkeitssensor,M&C,,"Liquid sensor type KS2 for non-conductive media diameter 16mm, with 1,5m of connecting cable. Material: stainless steel 316, PTFE.",Sensor,Ea,TRUE,TRUE,Stockable Product,Make to Stock,Buy,508,1,30,1
